"SECTOR_OID","SECTOR","BUSINESSACT_ID","ACTIVITY_TITLE","LICENCE_OID","LICENCE","REGULATION_AREA","DA_ENGLAND","DA_SCOTLAND","DA_WALES","DA_NIRELAND","ALL_OF_UK"
"1000090","Biopharmaceuticals manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000091","Beauty and toilet products manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085890732","Environmental permits issued by the local authority (England &amp; Wales)","Environment","1","0","1","0","0"
"1000096","Concrete and cement products manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000096","Concrete and cement products manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000097","Stone and slate products manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085890732","Environmental permits issued by the local authority (England &amp; Wales)","Environment","1","0","1","0","0"
"1000097","Stone and slate products manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000098","Builders joinery manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000101","Metal treatment and coating","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000102","Metal product manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000102","Metal product manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000102","Metal product manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000106","Power tool manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000106","Power tool manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000106","Power tool manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000112","Motor vehicle manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000114","Motor vehicle accessories manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000117","Electric lighting equipment manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000118","Electrical appliance manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085890732","Environmental permits issued by the local authority (England &amp; Wales)","Environment","1","0","1","0","0"
"1000119","Electric motor manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000120","Electric wire and cable manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000121","Battery manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000121","Battery manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000123","Computer and computer peripherals manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085890732","Environmental permits issued by the local authority (England &amp; Wales)","Environment","1","0","1","0","0"
"1000123","Computer and computer peripherals manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000124","Electronic office equipment manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000125","Telecommunications equipment manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000126","Audio-visual equipment manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000129","Jewellery manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000129","Jewellery manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000129","Jewellery manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000130","Watch and clock manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000133","Sports equipment manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085890732","Environmental permits issued by the local authority (England &amp; Wales)","Environment","1","0","1","0","0"
"1000134","Toys and games manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000134","Toys and games manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000136","Handicrafts manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085890732","Environmental permits issued by the local authority (England &amp; Wales)","Environment","1","0","1","0","0"
"1000136","Handicrafts manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000136","Handicrafts manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000136","Handicrafts manufacturing","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000145","Metal and metal ores wholesale","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000146","Metal and metal ores wholesale agents","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000146","Metal and metal ores wholesale agents","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000360","Scientific research and development","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085890732","Environmental permits issued by the local authority (England &amp; Wales)","Environment","1","0","1","0","0"
"1000360","Scientific research and development","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000362","Waste collection","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000363","Waste treatment and disposal","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000365","Metal waste and scrap recycling","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000492","Theme park operation","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1076864060","Zoos","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1076864060","Zoos","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000498","Sports facility operation","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000498","Sports facility operation","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000501","Racehorse owning and training","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000278","Sports equipment retail","198","Manufacture, sell, repair or test shotguns, firearms or ammunition","1074535692","Registration as a firearms dealer (All UK)","Firearms and explosives","1","1","1","1","0"
"1000412","Camping sites","200","Offer alcohol and entertainment in club premises","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000471","Party planning","200","Offer alcohol and entertainment in club premises","1075429257","Premises licence (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000423","Catering services","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000411","Hostels","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1074535451","Live music licence (All UK)","Copyright","1","1","1","1","0"
"1000418","Licensed restaurants","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1074535451","Live music licence (All UK)","Copyright","1","1","1","1","0"
"1000418","Licensed restaurants","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000419","Unlicensed restaurants","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000471","Party planning","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000492","Theme park operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000496","Sports clubs","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1080509283","Public entertainment licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000496","Sports clubs","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1074535451","Live music licence (All UK)","Copyright","1","1","1","1","0"
"1000498","Sports facility operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1074535451","Live music licence (All UK)","Copyright","1","1","1","1","0"
"1000498","Sports facility operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1075429257","Premises licence (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000499","Fitness centre operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1075429257","Premises licence (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000500","Outdoor adventure centre operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000503","Casino operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000505","Bingo hall operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000022","Oil and gas extraction","214","Keep or use radioactive material - eg for experiments, tests or measurements","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000022","Oil and gas extraction","214","Keep or use radioactive material - eg for experiments, tests or measurements","1075328642","Notification of work with ionising radiation (England, Scotland &amp; Wales)","Health and safety","1","1","1","0","0"
"1000360","Scientific research and development","214","Keep or use radioactive material - eg for experiments, tests or measurements","1087467296","Radioactive substances registration (Scotland)","Product safety","0","1","0","0","0"
"1000437","Veterinary services","214","Keep or use radioactive material - eg for experiments, tests or measurements","1087467296","Radioactive substances registration (Scotland)","Product safety","0","1","0","0","0"
"1000440","Hospitals","214","Keep or use radioactive material - eg for experiments, tests or measurements","1075328642","Notification of work with ionising radiation (England, Scotland &amp; Wales)","Health and safety","1","1","1","0","0"
"1000022","Oil and gas extraction","215","Accumulate or dispose of radioactive wastes","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000090","Biopharmaceuticals manufacturing","215","Accumulate or dispose of radioactive wastes","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000145","Metal and metal ores wholesale","215","Accumulate or dispose of radioactive wastes","1087467504","Authorisation to accumulate and dispose of radioactive waste (Scotland)","Product safety","0","1","0","0","0"
"1000145","Metal and metal ores wholesale","215","Accumulate or dispose of radioactive wastes","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000146","Metal and metal ores wholesale agents","215","Accumulate or dispose of radioactive wastes","1074534730","Bookmaking office licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000146","Metal and metal ores wholesale agents","215","Accumulate or dispose of radioactive wastes","1084010893","Hazardous waste producer registration (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000364","Non-metal waste and scrap recycling","215","Accumulate or dispose of radioactive wastes","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000364","Non-metal waste and scrap recycling","215","Accumulate or dispose of radioactive wastes","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000365","Metal waste and scrap recycling","215","Accumulate or dispose of radioactive wastes","1074534730","Bookmaking office licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000365","Metal waste and scrap recycling","215","Accumulate or dispose of radioactive wastes","1075328642","Notification of work with ionising radiation (England, Scotland &amp; Wales)","Health and safety","1","1","1","0","0"
"1000426","Doctor services","215","Accumulate or dispose of radioactive wastes","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000440","Hospitals","215","Accumulate or dispose of radioactive wastes","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000479","Technical and vocational training","215","Accumulate or dispose of radioactive wastes","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000360","Scientific research and development","220","Keep non-native animals, fish, or plants, or release them into the wild.","1075328356","Licence to keep non-native crayfish (England &amp; Wales)","Environment","1","0","1","0","0"
"1000366","Environmental consultancy","220","Keep non-native animals, fish, or plants, or release them into the wild.","1074535643","Licence to release non-native animals and those animals and plants listed under Schedule 9 of the Wildlife and Countryside Act 1981 (England, Scotland &amp; Wales )","Animals and plants","1","1","1","0","0"
"1000366","Environmental consultancy","220","Keep non-native animals, fish, or plants, or release them into the wild.","1075328356","Licence to keep non-native crayfish (England &amp; Wales)","Environment","1","0","1","0","0"
"1000427","Nurse services","221","Run a residential care home","1084022918","Residential care homes registration (Northern Ireland)","Social and welfare","0","0","0","1","0"
"1000483","Athletic instruction","223","Run a horse riding establishment","1075329031","Horse riding establishment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000501","Racehorse owning and training","223","Run a horse riding establishment","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000498","Sports facility operation","223","Run a horse riding establishment","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000220","General food retail","226","Sell alcoholic drinks","1075429256","Personal licence for the sale of alcohol (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000228","Alcoholic drink retail","226","Sell alcoholic drinks","1083741395","Personal licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000262","Motor vehicle fuel retail","226","Sell alcoholic drinks","1083740887","Extended hours application (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000418","Licensed restaurants","226","Sell alcoholic drinks","1083741395","Personal licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000418","Licensed restaurants","226","Sell alcoholic drinks","1083741393","Occasional licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000420","Take-away food shops","226","Sell alcoholic drinks","1083740887","Extended hours application (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000421","Take-away food stalls","226","Sell alcoholic drinks","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000410","Hotels","226","Sell alcoholic drinks","1085259123","Licence to sell intoxicating liquor (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000410","Hotels","226","Sell alcoholic drinks","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000411","Hostels","226","Sell alcoholic drinks","1085259123","Licence to sell intoxicating liquor (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000411","Hostels","226","Sell alcoholic drinks","1075429256","Personal licence for the sale of alcohol (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000411","Hostels","226","Sell alcoholic drinks","1083741395","Personal licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000415","Licensed nightclubs","226","Sell alcoholic drinks","1083740887","Extended hours application (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000416","Public houses","226","Sell alcoholic drinks","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000416","Public houses","226","Sell alcoholic drinks","1083741393","Occasional licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000416","Public houses","226","Sell alcoholic drinks","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000422","Canteens","226","Sell alcoholic drinks","1075429257","Premises licence (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000489","Arts and entertainment facility operation","226","Sell alcoholic drinks","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000489","Arts and entertainment facility operation","226","Sell alcoholic drinks","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000029","Residential building construction","228","Erect scaffolding or hoardings","1084210087","Road Occupation Consent - building materials (Scotland) ","Construction and property","0","1","0","0","0"
"1000031","Civil engineering","228","Erect scaffolding or hoardings","1084062707","Consent to carry out excavations in or break up the surface of a road (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000035","Roofing","228","Erect scaffolding or hoardings","1075328988","Scaffolding and hoarding licence (all UK)","Construction and property","1","1","1","1","0"
"1000037","Insulation installation","228","Erect scaffolding or hoardings","1084129673","Street works licence (England, Scotland &amp; Wales)","Construction and property","1","1","1","0","0"
"1000038","Plumbing","228","Erect scaffolding or hoardings","1075328988","Scaffolding and hoarding licence (all UK)","Construction and property","1","1","1","1","0"
"1000039","Damp proofing","228","Erect scaffolding or hoardings","1084062707","Consent to carry out excavations in or break up the surface of a road (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000041","Shop fitting","228","Erect scaffolding or hoardings","1084129673","Street works licence (England, Scotland &amp; Wales)","Construction and property","1","1","1","0","0"
"1076864127","Joinery","228","Erect scaffolding or hoardings","1084210087","Road Occupation Consent - building materials (Scotland) ","Construction and property","0","1","0","0","0"
"1000045","Building exterior cleaning","228","Erect scaffolding or hoardings","1075328988","Scaffolding and hoarding licence (all UK)","Construction and property","1","1","1","1","0"
"1000047","Construction equipment hire with operator","228","Erect scaffolding or hoardings","1084062707","Consent to carry out excavations in or break up the surface of a road (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000047","Construction equipment hire with operator","228","Erect scaffolding or hoardings","1075328988","Scaffolding and hoarding licence (all UK)","Construction and property","1","1","1","1","0"
"1000347","Public relations services","228","Erect scaffolding or hoardings","1084129673","Street works licence (England, Scotland &amp; Wales)","Construction and property","1","1","1","0","0"
"1000347","Public relations services","228","Erect scaffolding or hoardings","1075328988","Scaffolding and hoarding licence (all UK)","Construction and property","1","1","1","1","0"
"1000359","Event organisation and management","228","Erect scaffolding or hoardings","1084210087","Road Occupation Consent - building materials (Scotland) ","Construction and property","0","1","0","0","0"
"1000365","Metal waste and scrap recycling","231","Buy, sell, store, process or dispose of metal or scrap metal","1084001831","Metal dealer's licence (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000242","Picture framing services","232","Deal in secondhand goods","1080509165","Second-hand dealer's licence (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000462","Tattoo parlours","235","Offer tattooing services","1075329002","Skin treatments registration or licence (England &amp; Wales)","Personal services","1","0","1","0","0"
"1000070","Adult clothing and accessories manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000070","Adult clothing and accessories manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000076","Furniture manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000085","Agrochemicals manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000094","Clay and ceramic building materials manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000100","Metal manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000121","Battery manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000125","Telecommunications equipment manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000127","Recording media manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000257","New motor vehicle retail","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000260","Motor vehicle maintenance and repair","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000364","Non-metal waste and scrap recycling","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000269","Books, newspapers and magazines retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000243","Hardware products retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000233","Childrens clothing and baby goods retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000230","Tobacco and tobacco products retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000155","Bakery products wholesale","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000171","China, glassware and crockery wholesale","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000175","Hardware products wholesale","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000190","Construction machinery wholesale","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000252","Audio-visual equipment hire","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000286","Party supplies hire","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000037","Insulation installation","240","Put tables or chairs on the pavement","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000026","Water supply","240","Put tables or chairs on the pavement","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000040","Plastering","240","Put tables or chairs on the pavement","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000043","Floor covering","240","Put tables or chairs on the pavement","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000024","Electricity supply","240","Put tables or chairs on the pavement","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000024","Electricity supply","240","Put tables or chairs on the pavement","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000052","Quantity surveying","240","Put tables or chairs on the pavement","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
